109,204,2.5029002
109,231,3.8401384
109,278,4.0526998
110,257,3.5314029
110,239,4.4321894
110,248,4.4516075
111,205,0.9767224
111,210,5.0512286
111,262,5.2923907
112,206,0.5865528
112,276,1.7383422
112,263,3.4634522
113,207,0.1525896
113,280,4.4916129
113,259,4.5767707
114,208,0.3251058
114,263,3.629843
114,276,4.1207533
115,209,0.7186174
115,218,3.8401384
115,280,5.2479389
116,210,0.3225774
116,262,3.7013019
116,260,4.4516075
117,211,0.5779585
117,198,3.8401384
117,207,5.0161373
118,212,0.3047449
118,276,4.4916129
118,206,4.5767707
119,213,0.7515166
119,221,3.2476347
119,270,3.4276061
120,214,1.8687205
120,230,2.6998534
120,288,2.9989381
121,215,1.9235287
121,286,3.8947968
121,221,4.4516075
122,216,0.1459539
122,279,2.5113154
122,259,4.6945537
123,217,1.1572241
123,243,3.4136199
123,219,3.6560453
124,218,0.5585875
124,209,3.988984
124,280,4.4516075
125,219,0.4543067
125,228,3.8508337
125,217,4.4131412
126,220,0.6607556
126,201,4.1787405
126,202,4.3761
127,221,0.6651922
127,200,2.0680751
127,213,2.6565854
128,222,0.0986766
128,200,5.2479389
128,225,5.3877009
129,223,0.2988707
129,224,3.031575
129,226,4.7725152
130,280,0.1908627
130,224,3.4561795
130,218,4.3580815
131,225,1.5396832
131,271,3.4205885
131,229,3.6649343
132,281,1.5280244
132,267,2.8304736
132,237,3.8947968
133,226,0.2390443
133,223,4.4516075
133,243,5.0161373
134,270,3.9645925
134,217,4.7999142
134,243,4.8280851
135,237,4.3761
135,267,4.4516075
135,235,4.4916129
136,281,0.1250107
136,239,3.778263
136,267,3.9645925
137,227,0.6073177
137,267,4.1639254
137,273,4.622233
138,228,1.9999265
138,219,3.4855934
138,217,5.2053793
139,229,0.7437909
139,271,2.6533334
139,215,3.917525
140,230,1.2429801
140,288,2.9453538
140,247,3.4561795
141,231,0.7327886
141,254,2.915373
141,214,3.8725736
142,232,0.1294246
142,242,2.7170065
142,262,3.8401384
143,276,3.988984
143,208,4.1207533
143,263,4.4516075
144,233,0.2616557
144,251,4.4714101
144,236,5.2923907
145,234,0.475046
145,264,2.6565854
145,241,3.5631516
146,235,0.2152302
146,240,3.0081547
146,269,3.778263
147,282,0.4224117
147,265,3.0035358
147,277,3.5551194
148,236,0.8412197
148,251,3.0174571
148,256,3.638501
149,237,0.1828704
149,269,2.269751
149,240,2.7924462
150,238,1.2646069
150,225,3.3930006
150,242,4.5547918
151,239,1.4089542
151,257,2.6276909
151,281,3.5794121
152,235,1.4412764
152,240,2.7739614
152,269,3.3335771
153,227,3.7584603
153,273,4.4516075
153,206,5.2923907
154,241,0.3952296
154,253,3.2958368
154,234,3.5082358
155,242,3.2129492
155,268,3.4489592
155,232,3.4855934
156,274,6.1862086
156,233,6.5916737
156,256,7.2848209
157,243,0.1828704
157,217,2.9497111
157,270,4.4321894
158,244,0.3251058
158,258,6.5916737
158,285,7.2848209
159,245,0.208167
159,259,4.4714101
159,226,6.3039916
160,246,0.8577932
160,249,4.6945537
160,265,4.7999142
161,274,6.7739952
161,233,7.2848209
161,250,1000000
162,247,1.2272565
162,283,2.8227515
162,229,3.4276061
163,248,0.7280425
163,240,3.2129492
163,269,3.6472347
164,285,0.5747038
164,284,2.915373
164,287,3.289683
165,249,2.0448391
165,264,3.6829528
165,253,3.6920853
166,251,3.2359387
166,250,4.4714101
166,233,4.745847
167,251,4.1937784
167,236,4.622233
167,255,5.0512286
168,252,0.2056365
168,286,4.0526998
168,275,4.1937784
169,253,1.7727371
169,284,2.0680751
169,287,2.1124447
170,254,1.7620275
170,214,2.9584831
170,232,3.3794868
171,255,0.6341107
171,278,1.6046483
171,204,3.638501
172,288,0.446773
172,230,3.031575
172,275,3.6649343
173,288,3.6739029
173,230,3.7013019
173,214,3.7883133
174,256,1.2187128
174,275,3.8401384
174,236,4.2402984
175,257,0.6466895
175,239,2.3080871
175,248,4.4714101
176,258,0.1944663
176,285,3.5794121
176,287,4.4916129
177,259,0.4248562
177,245,4.4916129
177,207,4.5122321
178,260,2.3266491
178,210,4.3580815
178,231,5.2923907
179,253,2.4973291
179,264,3.0901283
179,234,3.6472347
180,261,1.102736
180,287,3.4276061
180,272,3.5794121
181,262,0.9907856
181,242,3.2301416
181,232,3.5158987
182,263,0.1622231
182,208,3.2301416
182,276,3.3661533
183,264,0.8545639
183,249,1.8041819
183,265,3.2016496
184,265,0.6958944
184,282,2.7630323
184,277,3.3794868
185,267,0.061039
185,237,2.8150886
185,281,3.8401384
186,268,0.8160875
186,283,3.3794868
186,229,3.5794121
187,269,0.3109658
187,240,1.8181682
187,237,2.8304736
188,270,1.0682148
188,213,3.3208381
188,221,4.4321894
189,271,0.6840437
189,229,1.6716928
189,225,3.4276061
190,272,0.5894341
190,287,3.289683
190,261,3.5794121
191,273,2.5965358
191,281,2.8700044
191,267,4.0526998
192,275,1.5579731
192,252,2.9943614
192,288,3.9645925
193,276,0.5267264
193,206,3.031575
193,263,3.2301416
194,277,0.0571584
194,265,3.4417907
194,282,3.7984657
195,251,4.9176972
195,250,5.3389107
195,236,6.1862086
196,260,2.4172864
196,210,4.4321894
196,231,4.5767707
197,278,0.5894341
197,255,1.5854927
197,204,3.5006312
198,290,0.3888008
198,302,3.3595526
198,311,5.2479389
199,291,0.1641071
199,372,3.2016496
199,293,3.8508337
200,292,0.1544555
200,304,3.6472347
200,356,5.0875963
201,293,0.3047449
201,311,3.7013019
201,291,4.1349379
202,294,0.4123474
202,371,2.4835358
202,311,4.4321894
203,295,0.4787292
203,372,2.4835358
203,291,3.8295563
204,361,2.0084083
204,379,3.031575
204,342,4.065945
205,296,0.2601718
205,301,4.4916129
205,373,4.7999142
206,297,0.0891335
206,360,2.5722922
206,350,3.3930006
207,298,0.0530516
207,363,4.4516075
207,346,4.4916129
208,299,0.3184823
208,350,3.5794121
208,360,4.1207533
209,300,0.061039
209,309,3.8087222
209,363,5.0512286
210,301,0.2463298
210,373,3.917525
210,349,4.3403819
211,302,0.0432158
211,290,3.4707783
211,298,5.3389107
212,303,0.2866157
212,360,4.4321894
212,297,4.4516075
213,304,1.2187128
213,356,3.8508337
213,292,4.2562988
214,305,1.2646069
214,370,2.7887218
214,318,3.6829528
215,306,0.3837546
215,368,3.7883133
215,317,4.3403819
216,307,0.0786909
216,362,2.1257656
216,346,4.5767707
217,308,0.0708071
217,332,3.5158987
217,310,4.2402984
218,309,0.0554653
218,300,3.6472347
218,363,4.4321894
219,310,0.178488
219,316,3.5158987
219,308,4.0526998
220,311,0.7144049
220,371,4.3761
220,293,4.4321894
221,292,2.3035
221,304,2.5843405
221,356,4.6457635
222,312,1.742251
222,292,4.8570726
222,314,6.0808481
223,313,0.061039
223,315,4.4714101
223,363,5.1253366
224,363,3.4346733
224,313,3.4417907
224,298,5.4930614
225,314,1.3050916
225,357,3.3335771
225,317,3.7883133
226,315,0.2832717
226,332,4.4321894
226,313,4.5122321
227,353,4.3580815
227,358,4.622233
227,364,5.0161373
228,316,0.9907856
228,310,3.6920853
228,308,4.7198715
229,317,0.123975
229,357,2.8150886
229,336,3.3208381
230,318,0.1414666
230,370,2.8619722
230,354,4.065945
231,319,0.4846508
231,341,3.5794121
231,305,3.6739029
232,320,0.791067
232,331,2.9410154
232,354,3.4855934
233,321,0.099939
233,338,4.5992435
233,325,5.2923907
234,322,2.162843
234,377,2.4565071
234,330,3.1960473
235,324,0.0578848
235,329,2.8304736
235,322,3.5392461
236,325,1.1229106
236,343,3.6560453
236,338,4.1787405
237,326,0.046324
237,355,2.0881671
237,329,2.5782982
238,327,1.6114976
238,314,3.5794121
238,331,4.065945
239,344,1.7025785
239,328,1.8866582
239,364,4.1349379
240,329,0.1480725
240,355,2.4591774
240,324,2.6964578
241,330,0.8686334
241,340,3.5794121
241,377,3.6649343
242,331,1.2327317
242,320,3.3661533
242,349,3.6649343
243,332,1.53649
243,308,3.3529952
243,356,4.4321894
244,333,0.2132475
244,345,6.5916737
244,367,7.2848209
245,334,0.354978
245,346,4.6457635
245,362,6.3039916
246,335,0.1590016
246,337,5.0875963
246,365,5.3877009
247,336,1.4637493
247,366,2.4121713
247,368,3.4489592
248,374,1.0195196
248,323,3.5158987
248,330,3.6829528
249,337,0.5267264
249,377,3.1364091
249,340,4.3580815
250,375,1.4089542
250,338,5.3877009
250,321,5.3877009
251,338,1.2621807
251,325,2.9898056
251,321,4.3761
252,339,0.6440739
252,359,3.8508337
252,368,4.1639254
253,340,0.4943487
253,377,3.120743
253,330,3.5082358
254,341,0.1944663
254,319,3.3930006
254,349,3.4417907
255,342,0.1108625
255,361,3.6212592
255,379,3.8401384
256,343,0.528664
256,325,4.3058957
256,359,4.622233
257,344,0.2200618
257,328,1.4827025
257,364,4.4321894
258,345,2.2159167
258,376,3.3661533
258,367,3.5876426
259,346,0.0986766
259,334,4.4916129
259,298,4.5767707
260,347,0.4439179
260,319,3.917525
260,301,4.4321894
261,348,2.0273255
261,369,3.3794868
261,374,3.3794868
262,349,0.2249169
262,341,3.3661533
262,320,3.629843
263,350,0.0651788
263,360,3.120743
263,299,3.2476347
264,377,0.7106753
264,337,2.2478683
264,322,3.6472347
265,351,2.2609403
265,365,3.3930006
265,377,3.7390423
266,352,0.0561905
266,358,5.7443758
266,344,7.2848209
267,353,0.0693358
267,326,2.9323947
267,364,2.9762614
268,354,1.5154587
268,336,2.7239509
268,366,2.8740448
269,355,1.3587841
269,329,1.9345438
269,326,2.4591774
270,356,0.1563249
270,304,4.4516075
270,332,5.0512286
271,357,1.1652563
271,317,2.1200349
271,314,3.5158987
272,323,1.3840107
272,374,3.1002294
272,369,3.4855934
273,358,0.3289105
273,364,4.4714101
273,353,4.9822358
274,321,5.9855379
274,375,6.3039916
274,338,7.2848209
275,359,0.8577932
275,339,3.493084
275,343,4.1493266
276,360,0.0427385
276,297,2.6664054
276,350,3.2301416
277,378,0.3520478
277,351,2.6763229
277,322,3.1364091
278,361,1.9667009
278,342,2.1200349
278,379,3.6472347
279,362,0.0360797
279,307,2.0448391
279,346,5.1645573
280,363,0.2390443
280,309,4.3403819
280,298,4.4516075
281,364,1.7025785
281,353,3.8508337
281,358,4.0526998
282,365,0.2866157
282,351,2.1972245
282,378,3.9290859
283,366,0.0873855
283,336,1.5810384
283,354,3.5392461
284,340,1.8238179
284,369,2.5001108
284,376,3.6649343
285,367,0.4485616
285,369,3.5082358
285,376,3.5876426
286,368,1.7890197
286,306,3.3794868
286,339,4.3580815
287,369,0.2866157
287,376,2.915373
287,340,3.0363256
288,318,2.7999368
288,370,2.8700044
288,359,3.7984657
289,352,3.5392461
289,358,5.3389107
289,344,6.0808481
290,380,0.4662612
290,392,2.7486435
290,407,5.2479389
291,381,0.6532584
291,460,3.4561795
291,383,3.493084
292,382,0.1705936
292,394,3.9645925
292,406,4.5767707
293,383,0.6651922
293,401,3.7883133
293,381,4.3761
294,384,1.0517182
294,459,2.8227515
294,401,4.3058957
295,385,0.2200618
295,460,2.5965358
295,381,3.7683126
296,386,0.187272
296,391,4.4916129
296,461,4.7999142
297,387,1.4918073
297,450,3.2301416
297,441,3.8947968
298,388,0.6302389
298,452,4.1639254
298,437,4.5767707
299,389,0.0708071
299,441,3.4707783
299,450,3.5794121
300,390,0.1544555
300,399,3.8401384
300,452,5.1645573
301,391,0.1858944
301,418,3.0035358
301,461,3.3208381
302,392,2.593473
302,380,3.8508337
302,407,4.5992435
303,393,0.1330742
303,387,4.745847
303,450,4.8570726
304,394,0.178488
304,382,3.988984
304,447,4.065945
305,395,2.1162326
305,458,3.1002294
305,432,4.0014065
306,396,0.8140214
306,411,4.3761
306,427,4.4516075
307,397,1.0517182
307,451,2.5341084
307,437,4.0526998
308,398,0.8093881
308,424,3.4205885
308,400,4.3403819
309,399,0.1193274
309,390,3.5158987
309,452,4.4131412
310,400,0.3520478
310,410,3.2774877
310,398,4.065945
311,401,0.913779
311,383,4.4321894
311,459,4.4916129
312,402,1.5854927
312,382,5.3389107
312,411,5.675383
313,403,0.2166489
313,405,4.4321894
313,400,5.3389107
314,404,0.2616557
314,470,2.9584831
314,448,3.1960473
315,405,0.1341194
315,403,4.3761
315,424,4.3944491
316,410,0.1724934
316,400,3.6829528
316,398,4.5767707
317,411,1.1681932
317,448,2.64043
317,455,3.6739029
318,412,0.0961564
318,458,2.9673327
318,427,3.8087222
319,413,0.0446492
319,432,3.2301416
319,471,3.917525
320,414,0.3153435
320,440,3.4417907
320,445,3.6739029
321,415,2.1849544
321,429,5.0512286
321,469,5.2053793
322,468,0.1858944
322,417,2.7887218
322,466,3.4417907
323,416,0.1315084
323,462,2.7961845
323,457,3.988984
324,417,1.3169662
324,422,3.5876426
324,419,3.6649343
325,469,0.4414263
325,429,3.8087222
325,434,3.917525
326,419,0.2390443
326,446,2.0826474
326,444,3.5158987
327,420,0.2300834
327,423,3.6472347
327,404,3.9645925
328,421,1.3324437
328,435,1.3623492
328,416,4.4916129
329,446,1.7514314
329,419,2.6863397
329,417,3.6472347
330,422,0.8438743
330,462,3.6920853
330,431,3.8087222
331,470,1.6963245
331,423,1.9266635
331,414,3.3794868
332,424,0.1123963
332,398,4.1349379
332,405,4.4321894
333,425,1.1837548
333,436,6.1862086
333,426,7.2848209
334,437,5.0875963
334,405,6.3039916
334,403,6.5916737
335,426,1.9831757
335,428,4.745847
335,436,5.3877009
336,427,1.1770559
336,455,1.4796859
336,445,3.9407819
337,428,0.3225774
337,465,1.8438472
337,431,4.1349379
338,429,0.7607692
338,469,3.2243779
338,463,5.0512286
339,430,0.4396505
339,427,4.4714101
339,455,5.0875963
340,431,0.080176
340,457,3.4707783
340,465,3.7106043
341,432,0.1507271
341,440,2.9410154
341,413,3.3529952
342,433,0.3888008
342,471,3.9645925
342,413,4.5992435
343,434,0.2961002
343,469,4.4714101
343,467,5.1253366
344,435,0.1544555
344,421,1.2445662
344,453,4.4714101
345,436,1.6323317
345,464,4.1787405
345,456,4.4321894
346,437,1.1770559
346,388,4.5547918
346,397,4.9494459
347,438,0.7588142
347,418,3.1904763
347,461,4.2562988
348,439,1.2445662
348,457,3.1002294
348,462,4.0793681
349,440,0.2166489
349,414,3.3794868
349,432,3.5082358
350,441,0.7209653
350,387,2.3455622
350,450,2.5843405
351,442,0.6341107
351,454,2.2853589
351,466,3.1630773
352,443,0.9676562
352,449,5.5502198
352,453,6.5916737
353,444,0.945638
353,419,3.3661533
353,453,3.8401384
354,445,0.3790676
354,455,3.5712488
354,414,3.6560453
355,446,0.4772543
355,419,2.64043
355,444,3.6739029
356,447,0.68813
356,394,4.3944491
356,406,4.3944491
357,448,0.9951053
357,470,2.7239509
357,411,3.1002294
358,449,0.2056365
358,453,3.6649343
358,444,4.6945537
359,430,3.5712488
359,427,4.5767707
359,434,4.5767707
360,450,0.9298713
360,387,2.3057909
360,441,3.8508337
361,471,0.4140754
361,433,3.4855934
361,413,3.9645925
362,451,1.1681932
362,397,2.6863397
362,437,4.4714101
363,452,0.8795924
363,399,4.4516075
363,390,4.6945537
364,453,2.162843
364,444,2.1668271
364,446,3.8087222
365,454,0.3200553
365,442,2.5633502
365,466,3.6739029
366,455,0.0446492
366,427,1.6230185
366,445,3.8616446
367,456,0.3536746
367,464,3.5794121
367,457,4.2402984
368,427,3.9290859
368,396,4.2402984
368,430,4.3058957
369,457,0.2346983
369,431,3.0653132
369,439,3.115575
370,458,0.4872525
370,412,2.9852704
370,445,3.5876426
371,459,1.6716928
371,384,2.8382557
371,401,3.2301416
372,460,0.0578848
372,381,3.1416861
372,385,3.173947
373,461,0.4224117
373,418,2.8421696
373,391,3.7390423
374,462,0.0382152
374,416,2.593473
374,422,3.638501
375,463,1.1041143
375,415,5.3389107
375,429,5.3877009
376,464,0.5820418
376,457,3.1849361
376,456,3.4855934
377,465,0.4543067
377,428,2.8619722
377,468,3.5551194
378,466,0.0661554
378,442,2.4406338
378,468,3.0410989
379,467,3.638501
379,471,3.9526164
379,433,4.2562988
380,472,0.3375244
380,484,2.5255
380,475,5.1645573
381,473,1.1837548
381,549,2.5843405
381,475,3.5082358
382,474,0.9932517
382,486,4.4321894
382,536,4.7198715
383,475,0.358571
383,494,4.2402984
383,549,4.2562988
384,476,0.0389281
384,548,3.1576865
384,494,4.4516075
385,477,0.2896654
385,549,2.7486435
385,473,4.3761
386,478,0.4396505
386,483,4.4714101
386,550,5.1645573
387,479,0.2539634
387,539,3.2016496
387,531,3.2301416
388,480,0.8027334
388,541,4.4516075
388,527,4.6945537
389,481,1.1852496
389,539,2.5843405
389,531,2.8700044
390,482,0.3494504
390,492,3.638501
390,541,5.2053793
391,483,0.0337123
391,550,3.6472347
391,528,4.3403819
392,484,0.8160875
392,472,2.6026896
392,500,5.3877009
393,485,0.4721091
393,479,4.6945537
393,539,5.3877009
394,486,0.2580981
394,536,3.6472347
394,474,4.3761
395,487,0.0928897
395,504,3.7487042
395,547,4.3058957
396,488,1.6656285
396,502,4.1207533
396,517,4.3580815
397,489,0.208167
397,540,2.8227515
397,527,3.988984
398,490,0.8140214
398,493,3.8295563
398,513,3.9645925
399,492,0.0786909
399,482,3.9290859
399,541,4.5767707
400,493,0.3598808
400,561,2.1143369
400,501,4.3058957
401,494,0.1651852
401,548,3.6649343
401,475,4.4516075
402,495,1.5967162
402,474,4.9176972
402,491,5.8184838
403,496,1.1711387
403,560,2.64043
403,498,4.4516075
404,497,0.3047449
404,537,3.3794868
404,558,3.7984657
405,498,0.4168465
405,496,3.5712488
405,513,4.5767707
406,499,0.5510222
406,536,4.4321894
406,490,5.1253366
407,500,0.8037543
407,472,5.3877009
407,484,5.8184838
408,508,4.3058957
408,554,4.4714101
408,507,4.4714101
409,479,4.8869256
409,531,5.0512286
409,538,5.1645573
410,501,1.3220988
410,561,3.3595526
410,493,3.5006312
411,502,0.0727722
411,537,2.5873754
411,517,3.8616446
412,503,0.178488
412,564,2.730944
412,547,3.120743
413,504,0.5977123
413,522,3.2476347
413,528,3.4707783
414,505,0.2739075
414,558,3.289683
414,534,3.5158987
415,506,0.5217061
415,524,4.5767707
415,552,4.5767707
416,562,0.3999931
416,551,3.2476347
416,546,3.9645925
417,507,0.4802063
417,563,2.8382557
417,556,2.8740448
418,550,2.64043
418,528,3.0702272
418,483,3.3661533
419,508,1.4827025
419,535,3.4781584
419,507,3.8616446
420,509,0.5565911
420,512,3.8401384
420,497,3.8725736
421,510,0.4248562
421,525,0.7413887
421,542,4.622233
422,511,2.0413117
422,563,2.6213818
422,551,3.3595526
423,512,0.0673774
423,505,3.2301416
423,558,3.3661533
424,513,0.446773
424,490,4.1207533
424,498,4.2562988
425,514,0.1571272
425,526,5.3877009
425,516,6.437523
426,516,0.4943487
426,526,4.4916129
426,518,4.5767707
427,517,1.7126668
427,544,2.3219762
427,564,2.8421696
428,518,1.6814728
428,521,3.5794121
428,565,3.8508337
429,519,1.0596026
429,557,3.2072834
429,524,3.2774877
430,520,1.2469499
430,568,3.9060963
430,488,4.4321894
431,566,1.9488866
431,546,2.9628982
431,521,3.1630773
432,522,0.046324
432,530,2.7450785
432,504,3.2301416
433,523,0.0961564
433,559,3.5794121
433,555,4.4321894
434,567,0.1098414
434,557,4.4321894
434,568,4.4516075
435,525,0.8369869
435,510,2.2371039
435,551,4.7999142
436,526,0.2229149
436,553,4.0526998
436,516,4.4714101
437,527,0.68813
437,480,4.4516075
437,489,4.4516075
438,528,1.7063497
438,550,3.5876426
438,483,4.1349379
439,529,1.267039
439,546,2.8619722
439,562,4.1207533
440,530,0.3952296
440,522,3.1576865
440,505,3.4417907
441,531,0.3854338
441,479,2.7170065
441,539,2.9852704
442,532,0.5865528
442,543,2.1931177
442,565,2.2543829
443,538,5.7443758
443,510,6.5916737
443,525,7.2848209
444,533,0.5993761
444,508,2.9584831
444,542,3.120743
445,534,0.0918866
445,505,3.4066994
445,558,3.4489592
446,535,1.30847
446,508,3.0653132
446,563,3.6920853
447,536,0.2463298
447,486,3.917525
447,499,4.3761
448,537,0.0943961
448,502,2.2117326
448,497,3.6920853
449,538,0.7885488
449,542,3.3930006
449,533,4.4321894
450,539,1.5280244
450,479,1.8195776
450,531,3.2301416
451,540,1.3913367
451,489,2.182924
451,527,4.4916129
452,541,0.528664
452,492,4.3403819
452,480,4.4321894
453,542,0.6607556
453,533,2.8227515
453,538,4.065945
454,543,0.4891151
454,532,2.5843405
454,565,3.3930006
455,544,0.1892038
455,517,1.5482486
455,564,3.7883133
456,545,0.979154
456,566,3.0174571
456,553,3.031575
457,546,0.1590016
457,529,2.4835358
457,566,2.5255
458,547,0.1157275
458,564,2.9989381
458,503,3.3930006
459,548,0.6440739
459,476,2.6763229
459,494,3.8836235
460,549,0.4981039
460,477,3.1311597
460,473,3.8508337
461,550,0.3888008
461,483,3.3794868
461,528,4.4321894
462,551,0.9075272
462,562,2.1011664
462,511,3.7487042
463,552,1.9683362
463,519,4.4714101
463,524,5.3877009
464,553,1.3552317
464,529,3.2476347
464,545,3.4417907
465,521,2.0572837
465,518,2.5843405
465,565,3.7584603
466,554,0.1341194
466,532,2.2609403
466,556,2.8862649
467,555,2.611992
467,487,3.3661533
467,559,4.3580815
468,556,0.694062
468,563,2.7887218
468,554,2.9497111
469,557,0.2364345
469,524,3.2654393
469,519,4.065945
470,558,1.1615973
470,497,2.7032605
470,537,3.2301416
471,559,0.5706503
471,555,3.6739029
471,504,3.8725736
472,569,0.2580981
