97,3.0794991,3.9278021,-5.6761402
98,1.920639,3.5493657,-6.3578053
99,2.8562651,2.5608027,-5.9390793
100,2.0072745,2.4719391,-5.2431548
101,3.6574297,3.3986855,-5.5370511
102,2.5750456,2.6997871,-6.5677195
103,3.193841,2.3807464,-4.8721942
104,2.7901583,2.9761936,-5.6536317
105,3.3212341,2.6021605,-6.1172662
106,2.755216,3.6632172,-6.9291197
107,3.4379916,4.5756094,-5.1959148
108,3.5941725,2.0659688,-6.3322053
109,4.2031985,3.6556307,-6.3336191
110,3.0095933,3.3957004,-6.2439214
111,1.7920533,2.6035245,-6.1207739
112,2.6053824,3.7333806,-4.8765929
113,3.9794499,2.5748311,-5.4153167
114,2.4597418,1.9524348,-6.3126318
115,3.7329397,2.4277044,-5.266955
116,3.2088436,3.4932241,-6.4825669
117,4.030865,3.3881091,-6.9303487
118,1.9031815,3.7590542,-6.5476533
119,3.0073548,3.4384975,-6.6424797
120,2.3747683,3.920434,-6.3404003
121,4.9522472,1.8756816,-6.3053328
122,3.6479381,2.9404689,-5.744931
123,3.994716,2.90371,-6.7038089
124,2.4684934,3.0949106,-5.6359489
125,2.8376977,3.799464,-6.4541807
126,2.9605307,2.7075612,-5.9418024
127,3.8190283,3.2892542,-5.110878
128,2.9571474,1.9346389,-6.1771843
129,3.5704874,2.557934,-5.9482384
130,1.8462468,3.7199085,-6.6968575
131,2.9095675,2.0393469,-6.1170332
132,2.6154035,4.0171814,-6.75621
133,2.1435562,2.8279994,-6.3698077
134,3.4492697,3.4616644,-6.7054608
135,3.3077471,2.3945368,-6.2057063
136,3.1521259,3.603845,-6.8139849
137,2.295968,3.1302764,-5.7255667
138,3.8372314,3.9164929,-6.0971185
139,3.3504532,2.7887709,-7.0656288
140,2.943875,2.6706569,-7.4893874
141,3.145494,2.6576796,-7.2046978
142,2.9670898,4.3677846,-6.8470661
143,2.0351208,2.9246839,-6.2692832
144,2.9522759,2.1235445,-6.0222666
145,2.6105314,3.7251828,-7.0200425
146,2.5179494,3.1467857,-7.3850322
147,2.406984,2.9083011,-6.5743711
148,2.7970292,3.4548073,-7.3326687
149,1.8770452,3.6869276,-6.4124087
150,3.734991,2.7321382,-6.9865219
151,3.4568379,3.2006073,-5.9838351
152,3.1186176,2.9366177,-6.6625132
153,3.1093849,2.769135,-6.2207355
154,2.6313242,3.4289484,-6.8666044
155,3.769093,3.5829028,-5.1758292
156,3.0477347,2.273136,-6.2085324
157,2.6836981,3.826357,-6.4357253
158,3.9774406,3.2243679,-7.0930422
159,2.9904009,2.9833466,-6.0493026
160,2.7622909,2.1364021,-6.9477064
161,2.9472018,2.9700854,-6.9935758
162,2.6001612,3.0875992,-6.7052774
163,2.4296996,3.196162,-6.6789124
164,4.7130214,2.8578087,-6.6519165
165,4.1678852,3.71111,-5.2223978
166,3.323748,4.1131092,-5.8564314
167,2.343912,3.9099603,-5.4129952
168,2.589176,2.9867824,-7.9400204
169,3.0206084,3.3413255,-6.4355435
170,3.6267697,3.3858616,-6.3561553
171,2.297016,2.7417692,-6.464502
172,1.6721225,3.123966,-5.2299395
173,2.2236887,2.7618591,-6.5863258
174,3.3400148,3.1742166,-6.7697419
175,3.3762378,4.1394163,-6.0631924
176,3.4140158,3.0140328,-7.042024
177,3.0495713,2.6735336,-5.2432754
178,3.2461917,3.9937557,-5.6299063
179,2.8329775,3.6779029,-4.8027705
180,3.6709852,2.8021364,-5.9152187
181,2.2784231,2.6696281,-6.1342105
182,3.4161137,4.0147074,-5.4866664
183,2.5996708,3.1508049,-6.1776151
184,2.9214428,3.2471721,-6.2745059
185,3.4773303,3.3498912,-6.8534559
186,3.7818715,2.7372235,-6.7471455
187,2.4312587,3.813053,-6.2855169
188,3.9206244,4.6047691,-5.8478045
189,3.5445624,1.5732046,-5.6496059
190,3.0886601,3.2551321,-6.6724757
191,3.008906,3.7231751,-6.5582832
192,2.9948877,2.6327816,-6.8159781
193,2.941344,3.1873556,-7.0441796
194,3.1455916,3.2379906,-6.0792086
195,3.1632794,2.7555768,-6.4492214
196,3.6484666,3.5736352,-5.4256832
197,4.0874013,3.8919376,-6.5323451
198,3.4235564,3.2709508,-5.714991
199,2.9998305,3.3626541,-6.5827439
200,3.5226739,2.7889232,-5.9795044
201,3.2459025,3.8315937,-5.4917706
202,2.4862864,3.0746294,-6.3785733
203,3.7255927,3.4071131,-6.1259778
204,3.3234517,3.866833,-7.9113081
205,3.2158106,2.9450184,-6.5575426
206,3.4538234,3.0095557,-6.1371289
207,3.2948607,3.1878693,-6.1932296
208,2.5415712,2.9913124,-5.2213892
209,3.0294987,2.3365161,-6.0490389
210,3.0396956,3.4332566,-6.2633493
211,2.7979972,2.2284252,-5.9353645
212,4.1845467,2.9405015,-7.0718304
213,2.58275,2.2491801,-6.5553004
214,2.8281793,3.9461682,-5.9513439
215,2.6852797,3.1846339,-6.4081885
216,2.3958304,3.4310954,-7.7613874
217,3.0107732,2.9665627,-5.809502
218,2.9595282,4.1248896,-7.1192669
219,4.08934,2.8781733,-7.0530703
220,2.9752125,3.8523929,-5.9957735
221,2.4647153,3.8532835,-6.4144806
222,4.1352959,2.8020153,-6.7503925
223,3.9043552,3.400038,-7.251536
224,2.9873603,3.2104408,-6.6520299
225,2.1879544,4.4556338,-7.6320576
226,2.8527196,2.5085477,-6.0401689
227,3.0335044,2.1388648,-6.3094919
228,3.3040425,3.3258243,-7.0799814
229,2.9676107,2.5239599,-6.3859341
230,3.4088447,2.7622157,-4.4230445
231,3.3765764,3.3387139,-6.1225232
232,2.3479446,2.3182774,-6.0127926
233,2.5375163,3.802294,-5.2539611
234,2.6670554,3.395058,-6.0204931
235,2.8131481,4.0219175,-6.2562403
236,2.9304051,2.9358687,-6.2169175
237,3.1389682,3.7029274,-6.0624301
238,1.2341921,2.4304623,-5.5917119
239,2.8449625,3.2819778,-6.0739289
240,3.9092206,3.8346827,-5.5282576
241,2.4631572,2.7252297,-6.3308387
242,3.7158901,3.1858743,-5.7442742
243,3.3505419,4.154848,-6.5878524
244,3.1129954,2.6398768,-5.7281271
245,3.2454171,2.4357985,-6.9982174
246,2.1510716,3.715817,-6.5468796
247,3.0782184,3.1164512,-6.5792611
248,4.1356021,2.4418795,-5.1327896
249,3.1927482,2.5714899,-6.8965349
250,3.1570692,3.3480043,-7.0390283
251,2.6713996,3.2845138,-6.0953881
252,3.1118632,2.9109901,-7.0186527
253,3.2766628,3.2746044,-6.9199085
254,3.3981772,3.4846253,-5.9688261
255,2.897695,2.673404,-6.0851586
256,2.9830843,2.9309159,-5.4224191
257,4.3984596,2.6767302,-6.0239773
258,1.7169063,3.970241,-5.3634071
259,4.5273098,2.3304012,-5.7615921
260,3.3425529,4.1419611,-5.242463
261,3.7574297,2.7743524,-6.1814688
262,2.0890068,3.1298875,-7.5678654
263,2.7616612,3.7308013,-6.6675634
264,2.957027,3.5931824,-6.4199623
265,3.3958778,2.9173677,-6.1432
266,2.0852267,3.6876152,-6.5551095
267,3.4265122,2.3923791,-5.9299535
268,2.371636,3.9962833,-6.1091083
269,3.17261,3.8578668,-5.0434039
270,3.5396858,3.1427529,-7.0620517
271,3.3359751,3.38409,-6.2576495
272,3.8091394,3.7445583,-6.489927
273,3.7611973,2.925921,-5.4689865
274,2.7235405,3.4727111,-5.9253834
275,3.2921365,3.5615054,-5.7570602
276,2.5397602,3.3640873,-6.3321266
277,2.3034135,2.241577,-5.6906373
278,3.7103152,2.9209546,-5.3075465
279,3.1311909,1.8935732,-6.6959007
280,3.0967677,2.8913057,-6.8274782
281,3.7017367,2.6365255,-6.2182367
282,3.503507,3.0710161,-6.6934595
283,3.3504669,3.3675039,-5.4914896
284,3.914107,3.6509413,-6.4342572
285,3.7134236,3.0415042,-6.9534288
286,3.2813071,3.1562988,-6.2114723
287,2.6988335,3.7657101,-6.7543812
288,2.723136,3.9432029,-7.1788422
289,3.877692,3.2674226,-6.0138025
290,2.12178,3.670506,-6.6156941
291,3.1158409,2.6740724,-6.0255027
292,1.9107294,4.1241266,-5.5293203
293,3.7702282,2.7161104,-6.2910084
294,3.670794,2.6505051,-6.6600151
295,3.1318874,3.4681503,-6.0547968
296,3.0867992,3.0902464,-5.7098654
297,1.5741693,2.1376483,-6.0002137
298,3.4951084,3.8059045,-6.2877123
299,1.7581869,3.5665195,-6.3062457
300,1.6787523,4.1629552,-6.8977274
301,3.1812167,3.3157981,-6.3460761
302,2.5371906,3.5726424,-6.2878701
303,3.3888483,2.4100847,-5.8848468
304,3.5551048,4.295616,-5.7724431
305,3.6682992,4.6162428,-6.127906
306,2.6983338,2.892365,-6.7694292
307,3.4125743,2.6960655,-7.1298144
308,3.1941795,3.7574607,-6.2054113
309,3.6484711,2.4202117,-6.396347
310,3.4669184,3.2273548,-6.1678411
311,3.6934461,3.046732,-7.7373577
312,3.048536,3.6488218,-5.8739693
313,3.0389774,1.8982057,-6.0677983
314,3.7622596,3.2084604,-6.3191692
315,1.8012588,3.2951802,-6.5108856
316,2.8151716,2.0220432,-5.8899141
317,2.3354729,3.0316889,-6.1244276
318,2.8915729,3.5251696,-6.711018
319,3.5373834,2.3322315,-6.2549664
320,3.6482564,2.9432652,-6.8603737
321,2.4955696,3.254433,-6.7497427
322,2.8361607,2.8039009,-5.3049609
323,3.2169691,4.1163355,-7.4323381
324,2.9483855,3.6130046,-7.0269203
325,3.3201681,2.7687226,-4.6027063
326,3.3816092,3.3388325,-6.2028744
327,2.5487881,3.8380607,-6.0141854
328,3.0204229,3.2866025,-5.4121867
329,1.795974,3.4799222,-7.4779275
330,3.8484218,3.5339149,-5.1597831
331,2.737203,3.5940361,-5.5983632
332,2.3772704,2.3028148,-6.9178537
333,2.9721314,2.70733,-6.4326709
334,2.2364954,2.91017,-5.9887398
335,3.118098,2.1307988,-6.8045028
336,2.7800534,2.2532546,-6.6631209
337,4.4949543,3.3551288,-6.5875063
338,3.8441031,3.3559203,-6.355304
339,1.5675296,3.7101731,-6.6699116
340,3.4075327,3.3601087,-5.8867851
341,2.2556011,2.6509762,-6.203395
342,2.971436,3.1213131,-5.397346
343,3.2341148,2.6824572,-6.7350169
344,3.5994146,3.6742016,-5.6564293
345,2.960169,2.1849543,-5.9248077
346,4.1182892,3.6693728,-5.8595962
347,2.8299815,3.4430839,-6.3194235
348,3.3362583,3.6152956,-6.3141024
349,3.5474374,2.7688105,-7.0984098
350,3.1845075,3.2546098,-5.5275742
351,3.6828405,3.1054627,-6.3813911
352,3.3335661,2.1850176,-6.0145391
353,2.6401023,3.434747,-5.795955
354,2.0005772,3.4083269,-6.419274
355,4.29507,2.6658036,-6.1587534
356,2.7525836,3.9077055,-6.5349172
357,3.1958869,2.0257836,-5.5291154
358,3.4838328,2.873782,-6.8316776
359,3.2022978,2.8864094,-5.4473106
360,2.5645912,2.6842076,-5.6101795
361,2.8382619,2.7153763,-5.3384859
362,3.0529496,3.4336591,-6.0827869
363,4.0573307,2.5839611,-5.3566822
364,2.5920894,3.1742948,-6.2998955
365,3.6225442,2.8649347,-6.3615588
366,3.3244294,3.0507751,-6.5283661
367,2.9847091,4.3412582,-5.9775587
368,2.4692496,2.7918312,-6.5220967
369,2.9532216,3.6857014,-6.2989882
370,3.0768715,3.1548743,-6.420855
371,2.2109776,3.1508732,-6.3958303
372,3.2515104,1.9396844,-7.5943752
373,2.6162134,3.7704006,-6.4098179
374,3.0721432,3.2279273,-7.3320487
375,3.3417072,2.8593649,-6.0605084
376,2.5646364,3.1545979,-5.7989915
377,2.9506444,3.0628957,-6.6990569
378,3.3503802,4.2784311,-5.8291523
379,1.9814861,2.4380173,-5.9943582
380,3.7799209,2.7795097,-6.2545606
381,4.6494347,3.2957372,-5.1627025
382,3.7319669,4.2922962,-5.7790679
383,2.9334132,3.2923119,-6.2818112
384,3.3995769,3.8269891,-5.823163
385,2.4823929,3.602474,-5.8553673
386,4.307139,3.5813864,-5.2075393
387,3.7202588,3.9374577,-7.1326602
388,3.6242208,4.5660008,-5.8057732
389,2.5826593,3.2235822,-6.1347074
390,3.3315221,2.9495398,-6.828518
391,2.781538,3.2483992,-7.3008836
392,2.9361327,2.9412977,-6.8202444
393,2.7742013,1.683722,-6.3222975
394,2.4888125,3.0585475,-6.0065009
395,2.5620742,3.236266,-5.840328
396,2.9997153,2.9017717,-6.4610512
397,2.0672767,2.9953465,-6.4071182
398,3.5116586,3.9053311,-5.8395052
399,3.0573906,3.1828364,-5.7417634
400,3.5689962,3.1124367,-5.5094699
401,3.3000223,2.7170037,-7.4509675
402,3.440698,2.7821958,-7.0184636
403,2.2023819,3.0679709,-6.0831344
404,2.4922376,3.2112716,-5.603992
405,2.8512371,3.3745192,-6.8232659
406,3.1998314,4.1552007,-6.4439651
407,3.8380105,3.9806839,-6.547816
408,2.9495756,2.3814369,-6.3044678
409,3.9211831,4.2311917,-6.5458735
410,3.4288859,2.514009,-5.7879416
411,3.8664291,4.7413344,-7.2331088
412,3.210658,3.2559596,-4.9965391
413,2.7198406,2.8564143,-7.1163204
414,2.2034603,1.865355,-5.6305924
415,3.2285319,2.8819314,-5.5375002
416,3.6437627,4.0968996,-6.3666299
417,2.9479317,2.8727386,-6.1496383
418,2.792502,2.8488415,-6.5434049
419,2.9378783,2.3089109,-5.7706749
420,2.4444379,2.3960128,-6.0616174
421,2.8224212,2.7687679,-6.1176858
422,3.0179749,3.3566221,-5.7239152
423,3.1598669,1.8396913,-6.3154899
424,3.0912167,3.5490785,-5.5099064
425,3.5139973,2.8298712,-6.276928
426,3.1996179,3.6348557,-5.8279748
427,4.2671541,3.1284383,-6.2142883
428,3.326559,2.8539309,-5.9397934
429,4.2611913,3.4460064,-6.1488822
430,2.6783179,3.4475031,-5.8935838
431,3.4609003,4.3993552,-6.525089
432,2.9681823,2.316305,-5.5119009
433,3.5069881,2.6915257,-6.4737773
434,3.5030981,2.3649984,-6.0320444
435,1.7622031,2.7741296,-6.9735969
436,2.3001229,2.8146658,-5.3977251
437,2.228751,2.8547235,-5.7324583
438,3.3828076,2.8375028,-6.4501032
439,4.0518467,2.8115389,-6.8173768
440,2.9264982,2.9826602,-6.4988629
441,3.6398623,3.3993343,-6.0230927
442,3.4727943,3.8286009,-5.9936339
443,2.472594,2.902611,-5.8395331
444,3.3800662,4.2755541,-6.6076562
445,2.6602992,3.6777083,-6.2362448
446,4.0806945,3.8949553,-6.3672969
447,3.1107655,2.5173268,-6.6480194
448,4.1556749,1.9862903,-5.7383168
449,2.8649745,3.3359027,-6.0367764
450,3.5002817,3.3467892,-6.4750172
451,3.0918378,2.0664012,-6.5121007
452,1.8649444,2.2006581,-6.2799362
453,2.5161176,3.3516323,-6.6976894
454,3.5147338,3.7802181,-6.8221595
455,3.0967883,3.9805472,-6.3063004
456,2.430574,2.5561141,-6.5092354
457,2.7389015,3.5097934,-6.4449003
458,3.2874157,3.5158192,-5.9821823
459,2.5092995,3.1110732,-5.1637944
460,3.7417047,2.4724446,-6.7731717
461,2.7299269,2.439501,-5.0904335
462,4.2639272,3.594896,-6.1780538
463,2.454913,2.0777955,-6.6859246
464,3.2558985,2.9464649,-5.8556007
465,2.1786443,3.2191297,-6.016735
466,2.6779988,3.8156117,-6.6014437
467,2.7596474,2.9062483,-6.1830507
468,3.3824893,2.25914,-7.1600858
469,3.7211537,3.3491138,-7.8661678
470,3.3193336,2.6804852,-6.0718508
471,2.8975309,4.2442746,-6.9406854
472,3.6418447,2.5876267,-5.8647877
473,3.6314483,3.2382484,-5.884755
474,3.2064361,4.4101854,-5.6246799
475,3.4888932,3.791277,-5.8577386
476,3.3896657,3.1205666,-5.7792224
477,2.5130926,3.4312284,-6.4363062
478,3.6068256,4.6358355,-4.8590894
479,2.7195993,4.0082879,-6.0946182
480,2.7529667,2.2992731,-6.0120861
481,3.2419695,3.2468336,-5.4360228
482,2.9385912,3.7980059,-6.9157186
483,3.0486096,2.1699879,-4.3638779
484,3.5039917,3.3119347,-7.0238823
485,3.7867198,3.0884734,-5.3687066
486,3.0071917,3.3117482,-5.4259922
487,3.3363622,2.6269954,-6.6804159
488,2.9819277,1.9870433,-7.4969462
489,3.2749406,2.4595682,-6.8346055
490,3.4067004,4.3052771,-6.1621
491,2.7448586,3.0499159,-5.9712723
492,3.3032713,2.5352807,-6.0645538
493,3.507589,4.0503803,-6.5571453
494,3.1889659,3.7066577,-6.2988408
495,4.2144416,2.5909756,-5.1414076
496,2.7500616,3.8043287,-5.9933411
497,2.6695893,3.8265253,-6.3943976
498,2.0353294,2.6466069,-6.2505473
499,3.701333,3.469253,-5.6630084
500,3.6741545,2.8989903,-6.4611639
501,3.0811283,3.9144513,-5.7383256
502,3.6938141,2.3408138,-6.7652392
503,3.2462007,2.8753227,-6.7075255
504,3.3132618,3.6451646,-6.7637383
505,3.2018893,3.0813531,-7.3997326
506,3.4066718,3.4921155,-5.3674039
507,3.194824,4.219266,-5.4862341
508,4.876678,2.8641601,-6.6912287
509,2.4005568,2.4449194,-5.9321228
510,1.9699384,4.1095125,-5.413966
511,2.4168287,2.8572459,-6.7978634
512,2.4464731,3.3304794,-6.8749522
513,2.8596197,2.7667161,-6.5218091
514,3.0256585,2.1487298,-5.6509407
515,2.994307,2.5379081,-6.0830748
516,3.4701606,3.9529248,-6.3625488
517,3.3749306,2.8711844,-5.572562
518,3.6016033,3.0371104,-6.9490012
519,4.2447603,3.3190529,-6.918996
520,3.8970805,3.8681208,-6.2505222
521,2.3275437,3.2265957,-6.0288486
522,1.672694,2.9692855,-6.0658196
523,3.695978,2.5973151,-6.853539
524,1.9816241,3.4961371,-6.5185238
525,3.172965,1.8233953,-6.4216559
526,3.1533781,2.3953485,-6.1435986
527,4.5258835,3.5922698,-6.1670035
528,3.0878155,3.4110036,-6.1247194
529,2.8134578,2.3315618,-6.7295158
530,3.2788312,3.4674568,-5.9103513
531,3.2850905,3.4251564,-5.6049563
532,3.1750242,2.3895123,-6.3868113
533,2.7500471,3.0862107,-6.4779621
534,2.3655327,4.134439,-5.9461679
535,3.3293623,2.8221012,-6.7802009
536,2.2902121,2.2872834,-5.1735835
537,2.4847729,3.2305772,-6.7555316
538,3.9648096,2.7803729,-6.2483231
539,2.8688291,2.9065269,-6.7529158
540,3.0432858,3.3880173,-6.5435921
541,3.6946572,3.0968214,-6.3599853
542,2.9432206,2.8922889,-5.6221085
543,3.7757814,2.4850592,-6.5191434
544,2.9150684,2.6174921,-6.2824525
545,3.7654086,2.4902045,-6.3631108
546,3.5252691,2.7521862,-5.510829
547,2.9977629,4.2336552,-7.5213985
548,2.5890324,3.2236255,-5.9086414
549,2.477932,2.7871364,-6.2136017
550,2.962034,3.0510869,-7.1753128
551,2.8567816,3.284792,-6.2442292
552,2.8752348,3.3040462,-6.3082558
553,3.7470871,3.330751,-6.2793668
554,2.9447322,3.8140906,-5.8762239
555,3.847368,2.9158098,-6.2529408
556,2.7982422,3.3535449,-5.8298011
557,3.7402114,2.743763,-5.1857908
558,2.8041098,1.9670257,-5.8267886
559,3.2417384,2.7729949,-6.33801
560,3.7390667,4.0191424,-6.7055491
561,2.871917,2.909101,-5.1089148
562,2.8567007,3.7710936,-6.5013837
563,4.3857469,3.5080384,-5.6053991
564,3.7267022,2.7571422,-5.7266737
565,2.8606251,4.329364,-5.8390023
566,3.5375471,3.6781307,-6.0181543
567,2.9056684,3.6963824,-6.6184323
568,3.5732074,2.561518,-5.7805314
569,4.0178096,2.7259407,-6.3343024
570,2.1263607,3.535983,-6.2499773
571,3.7754604,3.8824833,-6.2826209
572,4.0441857,3.1146397,-6.5457819
573,3.1608878,4.2032282,-7.0081975
574,4.2247214,3.0511279,-6.5244124
575,3.2284683,3.5808284,-5.4872268
576,2.3564358,3.133268,-5.0071942
577,1.7575235,3.8162267,-6.287355
578,2.9223695,2.9263321,-5.8658261
579,3.5780033,3.1115053,-5.9909945
580,3.3299306,2.1866046,-7.2982656
581,3.3901757,3.320441,-6.1444726
582,2.7697703,3.1873551,-6.8333481
583,3.2213382,3.4618698,-7.2590377
584,2.1049749,3.342951,-6.7014236
585,2.6551671,2.7120007,-5.2094276
586,2.6184053,3.5470016,-6.2051955
587,3.4566305,4.7657237,-6.9351329
588,3.1222922,2.7294545,-5.8138315
589,2.4075303,3.7149866,-5.9544044
590,3.1251949,2.769344,-6.4561172
591,2.6991783,2.5622743,-5.9120444
592,2.7136514,2.428019,-6.4403811
593,3.6723177,3.4914734,-7.0605033
594,3.2021866,3.1519782,-7.0500476
595,3.3806272,3.6782979,-6.3478629
596,3.6847299,3.0121671,-6.8624741
597,3.2440428,2.3951103,-6.5905743
598,3.4761224,3.0069476,-6.229115
599,3.5588537,3.0849641,-6.1716397
600,3.8642322,3.5146642,-7.2426916
601,3.4291588,2.3731478,-6.0661833
602,4.0155449,1.9769344,-6.3206176
603,3.1453179,3.418501,-5.8588932
604,3.1011823,2.6448617,-5.7266806
605,4.1965898,2.8238218,-7.086927
606,2.8119619,3.4758269,-5.8647741
607,3.1293718,3.14264,-6.1636305
608,3.7072098,3.2344406,-5.4475421
609,3.2249747,3.8728084,-6.1443372
610,4.0109739,3.798664,-6.7249595
611,3.7787596,3.1334095,-7.5438092
612,3.3137503,2.7982099,-6.9004318
613,2.64414,2.3835714,-7.0187665
614,3.4860429,3.3289016,-6.1654505
615,2.2653182,4.5796826,-7.1056748
616,3.2842576,3.7868737,-7.1383752
617,3.6374299,3.2720352,-6.173471
618,3.2645732,2.4436258,-5.0687012
619,3.6820416,2.3634861,-6.8056758
620,4.4079691,2.7992414,-7.2620008
621,3.7097557,0.7876859,-7.715295
622,3.2983119,3.3925417,-6.8169569
623,3.5329886,3.9098757,-5.9234327
624,3.3976122,3.2004108,-6.3707217
625,2.3078378,2.9263294,-6.2487134
626,2.8703897,3.9783865,-5.83768
627,3.8980983,2.8632935,-5.345375
628,3.1038659,2.7683377,-7.4694706
629,3.4958918,3.7110307,-6.5321579
630,2.5008572,3.1346105,-6.7197818
631,3.1715621,2.7338213,-6.6880668
632,3.5070817,3.6686712,-7.874065
633,2.2785355,2.8300821,-7.0801565
634,3.3488333,4.0640619,-5.5101172
635,3.0172837,2.7370148,-5.8320836
636,2.542793,2.7592088,-6.2052548
637,3.1076552,2.7374514,-5.8155557
638,1.9436333,3.3542559,-7.1218433
639,1.7985527,3.9484461,-6.3599809
640,2.3941327,3.3601567,-6.49565
641,2.5108568,3.6146595,-5.7930469
642,2.3965694,3.9172849,-5.3346106
643,2.0506417,3.0507923,-6.8096126
644,3.3116573,3.7252179,-5.5825895
645,2.1328309,3.0531941,-6.2270084
646,3.2001823,4.4462095,-5.461272
647,3.624046,3.2941565,-5.645246
648,3.1297652,2.7895632,-6.8464195
649,3.1894674,3.1940531,-5.0630475
650,2.8943457,2.6721918,-7.1635694
651,2.2026606,2.1766832,-6.1277579
652,3.1037191,3.3502033,-5.27169
653,3.7328591,3.2769834,-7.2047725
654,4.2197042,3.5407161,-6.4716136
655,2.8617508,2.6020222,-6.5047735
656,2.1120782,2.6269709,-6.1621666
657,3.2353318,2.8238359,-5.8970696
658,3.3667894,2.5013522,-6.4405677
659,2.9890361,4.8165717,-5.9876821
660,2.4116741,3.3638259,-4.9002358
661,4.3988614,2.7221511,-5.2888554
662,1.6535507,3.3968843,-5.17858
663,2.8117989,3.9011296,-5.9196963
664,2.3035155,3.5554925,-6.6943768
665,2.7327959,3.705195,-6.0299454
666,3.3302084,3.4322179,-5.8370559
667,3.2176098,2.1873374,-5.6148904
668,2.6860747,2.6552902,-5.7877117
669,3.6177441,3.7948671,-6.6388284
670,3.5209227,3.0071126,-7.071059
671,3.5365703,3.2934799,-7.1146025
672,2.8646155,3.4786711,-6.6053647
673,3.7878145,2.4915128,-5.944998
674,3.5449156,3.2502144,-5.2931469
675,4.7022332,2.8588814,-6.3215647
676,3.7971321,2.2079895,-5.6840626
